date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-05-28, Program Manager,Mumbai,"Current Employee, more than 5 years",Great place to work,"Great work culture and lot to learn.
","Process kills time to market. No appreciation.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-05-28, Senior Project Manager,Berlin,Current Employee,Good company,"Great company
Great software
Great Hardware
Great teams
","No Cons to report in my company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-05-27, Head of Engagement,,"Former Employee, more than 10 years",Good place to work,"Great opportunities to learn about the latest technologies in Telecom and ICT
","Very difficult to get the work-life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2020-05-26, Solutions Architect,,"Current Employee, more than 1 year",Good,"Good work environment, great place to learn
","NA na na na na
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-05-26, Software Engineer,Chennai,"Former Employee, more than 1 year",Very Good company,"The salary is very good.
","Nothing that I could think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-05-26, Software Engineer,Athlone,"Current Employee, more than 1 year",Working environment is good,"Office is cozy and work balance is very good.
","Salary might not be so competitive
Advice to Management
N/A
Be the first to find this review helpful
Helpful
Share
Repor","N/A
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-05-26, Software Engineer,Athlone,"Current Employee, more than 1 year","Good Work-life balance, Poor work recognition","Work-life balance, good team, relaxed culture
","Little recognition for good work, bad coding practices, pay could be higher
Advice to Management
Recognize good work more often (both teams and individuals)
Be the first to find this review helpful
Helpful
Share
Repor","Recognize good work more often (both teams and individuals)
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2020-05-25, ICT,,Former Employee,Excellent,"On time salary
Excellent leave policy
","Mostly support projects
No learning
Less onsite opportunities
Politics is too much
Less growth opportunities
Advice to Management
Do not let people to sit in a project for more than 3 years.
Be the first to find this review helpful
Helpful
Share
Repor","Do not let people to sit in a project for more than 3 years.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Agree
2020-05-25, Senior Financial Analyst,,"Former Employee, more than 8 years",Best company ever,"work environment 
 colleagues 
 a lot of training's intern/external
 great place to start your carrier
","there are no cons, in my opinion
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2020-05-25, Senior UI Designer,Jorvas,"Former Employee, more than 1 year",Large corporation - in good and in bad,"Generally great people to work with
Many company events
International feeling
","Decission processes slow at times
In big company things tend to get abstract with low touch with the real world
Advice to Management
Have less managers, more developers and designers ;)
Be the first to find this review helpful
Helpful
Share
Repor","Have less managers, more developers and designers ;)
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Agree
2020-05-24, Incident Manager,Bangalore,"Current Employee, less than 1 year","Good Perks, Extreme Level of Politics though","Good Perks
Flexibility with the location
","You can win an election if given a ticket, Ericsson gives you that kind of political training.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-05-23, Test Engineer,,Current Employee,Test Engineer,"Work from home facility . People are helpful .
","Not good for freshers .
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-23, Master Software Engineer,Budapest,"Current Employee, more than 10 years",Great place to work,"Interesting/exciting work. Work/life balance respected. Close contact with universities, PhD studies supported, travelling for giving presentation supported. Lots of Open Source projects. Working remotely is also an available option.
","I have nothing negative to say about Ericsson.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-05-23, RAN Optimization Engineer,,Current Employee,Well deserve 5 star for start up company,"over all good environment and conducive to work
","diversified business, lack of trainings
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-05-21, Senior Network Engineer,Bangalore,"Former Employee, more than 3 years",Work Culture,"Work culture is really good.
","I havent observed anything bad .
Advice to Management
Nothing such .
Be the first to find this review helpful
Helpful
Share
Repor","Nothing such .
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-05-21, Service Delivery Manager,"Bogotá, Bogota, Bogota","Former Employee, more than 8 years",Great employer,"Knowledge sharing, excellent management and training
","Financial instability due to strong competence
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-21, Network Engineer,Noida,"Current Employee, more than 1 year",Great Company,"Flexible Culture and great benefits.
","Outdated Work which doesn't help you.
Advice to Management
Middle management needs a clean-up.
Be the first to find this review helpful
Helpful
Share
Repor","Middle management needs a clean-up.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-05-20, Engineer,"Gurgaon, Haryana, Haryana",Former Employee,Nice,"Gud environment for everyone working
","No cons from my side it was a great experience
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2020-05-20, Picker/Packer,"St. Catharines, ON","Current Employee, less than 1 year",Bryden the owner has no organization skills,"You get paid eventually, we hope
","Bryden can't organize a schedule, screws up shipping labels causing extra unnecessary work for employees. He's never prepared with proper supplies
Advice to Management
Get us a decent manager, at least one who knows how to organize stuff, can give us a schedule
2 people found this review helpful
Helpful
Share
Repor","Get us a decent manager, at least one who knows how to organize stuff, can give us a schedule
2 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Disagree
2020-05-19, Packet Planning and Engineering,,"Current Employee, less than 1 year",Packet planning and Engineering,"Good scope, good knowledge , work life balance
","I don't see any Cons in my work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
2020-05-19, Support Engineer,,Current Employee,Good place,"It's a good place to work
","Sometimes overloaded with job and tasks
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-05-19, Product Manager,Kista,"Former Employee, more than 3 years",great people,"great people to work with
","management focused on quarter result rather than long term
Advice to Management
none
Be the first to find this review helpful
Helpful
Share
Repor","none
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Neutral
2020-05-19, Solution Architect,Singapore,"Current Employee, more than 8 years",Good culture,"Colleagues are willing to help out anytime.
","The network products are at top of its game. Some other product lines have room for improvement.
To achieve work-life balance is a challenge.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-05-19, Associate Engineer,"Gurgaon, Haryana, Haryana",Current Employee,Good for learning.,"Good work life balance.
Work from home option availability.
Can have ample time for personal hobbies and interest.
","Not good place for freshers who are keen for learning, good for experienced though.
Poor hike and salary structure.
over-staffing.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-05-18,Anonymous,,Current Employee,Company review,"Friendly nature managers and professionalism,work life balance
","No cons at any time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-18," Second Level Support, Infrastructure",Dhaka,"Current Employee, more than 1 year",Wonderful company,"Very healthy work environment and good career opportunities
","Work life balance is sometimes not maintained
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-05-18, Customer Project Manager,,"Current Employee, more than 3 years",Customer Project Manager,"Excellent company to work and excellent team
","HR in Denmark is not prepared
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-05-17, Incident Manager,Bangalore,"Former Employee, more than 1 year",Work life balance,"Good work life balance and great company ethics
","Ambiguity in roles and responsibilities sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-05-17, Software Engineer,"Los Angeles, CA","Former Employee, more than 1 year",Work at Ericsson,"I was there was 2 years with a small team.
The experience and responsibility was incredible.
","The unit I worked with shut down due to lack of funds. I would say the growth is not that great.
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Disagree
